time,neighb_crime_intensity,city_crime_intensity
2002-01,0.15845285325200467,0.21270980111989662
2002-02,0.156174385165407,0.21282522183913066
2002-03,0.15235848845148356,0.2120391161351829
2002-04,0.15084161286720166,0.21219033317179395
2002-05,0.15413170650495878,0.2128515605553306
2002-06,0.1574206262850053,0.2135930383268622
2002-07,0.15702481799727583,0.21441394269308484
2002-08,0.16001942363548835,0.2153677841131671
2002-09,0.16045277773898048,0.21607679567247878
2002-10,0.16056465430086658,0.2161706297853999
2002-11,0.15920548228232245,0.21527512298124557
2002-12,0.16495596400726406,0.2158403967571997
2003-01,0.16638293588673228,0.21508428067372257
2003-02,0.16825274059313067,0.21468720631888874
2003-03,0.17110695664140593,0.21536558081557694
2003-04,0.17357394030651296,0.2156170465133758
2003-05,0.17252374326135855,0.2154342985607444
2003-06,0.17034692202264268,0.21480603014037822
2003-07,0.1703351735323488,0.21357140833652083
2003-08,0.16485984009388718,0.21282385646394522
2003-09,0.16425579345358163,0.21228876627313692
2003-10,0.16350341134983531,0.2125889133917107
2003-11,0.16678252530740448,0.21295419666313983
2003-12,0.16141050549382727,0.21210525169022915
2004-01,0.16038930133588702,0.2116305421126101
2004-02,0.16082240211086282,0.2127540012026417
2004-03,0.16334082887754803,0.21334056593785825
2004-04,0.16421434400250262,0.2126198595867692
2004-05,0.16361967630735041,0.2123896479000351
2004-06,0.1659031110089822,0.2122726873546445
2004-07,0.16954723856483747,0.21187829212526696
2004-08,0.16905455113998494,0.21097391789198414
2004-09,0.16999903887670925,0.2104617609364208
2004-10,0.16894021161994105,0.208898040650078
2004-11,0.16776243644370334,0.20829225458779638
2004-12,0.1700519030182312,0.2079314894086682
2005-01,0.16930640435384336,0.20742004838116188
2005-02,0.1672359862500059,0.20639472264591693
2005-03,0.16222876709145273,0.20494351076642303
2005-04,0.16017158730009895,0.20540006931604696
2005-05,0.15828752202119206,0.20516462193132332
2005-06,0.1548348950694017,0.20514069056881795
2005-07,0.14901557468764132,0.20505596038486273
2005-08,0.14811411941399194,0.20490684203641427
2005-09,0.1476339357708387,0.20438613214979476
2005-10,0.14695154263255825,0.20418683406281912
2005-11,0.14354981189123306,0.20387707462147456
2005-12,0.13967049091704697,0.20341321945268143
2006-01,0.138496164680621,0.20462454362781501
2006-02,0.13880057421743444,0.20455630913298684
2006-03,0.1410813122386804,0.204797725602765
2006-04,0.13828822679825103,0.20384877677641516
2006-05,0.1372657531851069,0.20402355752216614
2006-06,0.13522202137140812,0.2032104457823779
2006-07,0.13500921966511933,0.20317075835519452
2006-08,0.1378075726986423,0.20225896974761204
2006-09,0.13506255736781533,0.20155816079919409
2006-10,0.13357258059536567,0.20115964255547505
2006-11,0.13456434661370686,0.20121276134941005
2006-12,0.13527994456459685,0.20170597329562145
2007-01,0.13456297895787434,0.20054806075007986
2007-02,0.1313282528695663,0.19875382848393527
2007-03,0.1310266482029136,0.1987441262768262
2007-04,0.13308192630227617,0.19840129663347286
2007-05,0.13209678434038907,0.1983578247230889
2007-06,0.13509796137100416,0.19862679073298772
2007-07,0.13576594654014487,0.1979183815816017
2007-08,0.1329421399166517,0.19797034143506106
2007-09,0.1345081568714184,0.19827026876231804
2007-10,0.13508743505226756,0.1986233083511259
2007-11,0.13236609003697514,0.1986390699305519
2007-12,0.13158354329135466,0.19797302407100548
2008-01,0.13265968732200276,0.19834439130483805
2008-02,0.13433934438719675,0.19950481071574608
2008-03,0.13197108628465862,0.1987541263355866
2008-04,0.1293077427425798,0.19965458457236232
2008-05,0.12870067060906024,0.19942275398632958
2008-06,0.1270410699838714,0.1992761361175964
2008-07,0.12504683842518066,0.19956814879535925
2008-08,0.1251409883325615,0.20024746289229484
2008-09,0.1251219825919494,0.20054847754318128
2008-10,0.12390594011731579,0.20070780807795877
2008-11,0.1250646554603013,0.20039630585856655
2008-12,0.12698162209012304,0.1997076142352086
2009-01,0.12420609195965476,0.1985763609872106
2009-02,0.12481299748992286,0.19860935260753643
2009-03,0.12468308758593585,0.1985177907801162
2009-04,0.12639993806590244,0.19722223171347303
2009-05,0.12807910328591485,0.19607743123791108
2009-06,0.12730704201072568,0.1948250684960206
2009-07,0.12604655840360182,0.19350429470022845
2009-08,0.12419002232056166,0.19201167415638437
2009-09,0.12044995474922121,0.1902549974834833
2009-10,0.11843785497567458,0.1877563386928512
2009-11,0.11599863933652979,0.18677297939171347
2009-12,0.11242412134649624,0.18650142406434422
2010-01,0.1109729226936549,0.18617496051887028
2010-02,0.10802564107138651,0.18437653431097742
2010-03,0.10580694207516425,0.18373752444450617
2010-04,0.10284564970821462,0.1832884077074584
2010-05,0.09916348407546635,0.18245101923476298
2010-06,0.09543865438313907,0.18175118299043821
2010-07,0.09309146124385784,0.17999422502247622
2010-08,0.09084047981329355,0.17913008140373132
2010-09,0.0903284960950186,0.17786404945219927
2010-10,0.08983038360182542,0.17757305090127543
2010-11,0.0885066302738462,0.17653606182052334
2010-12,0.08687091300578538,0.17486121024041407
2011-01,0.08598065849458351,0.1740324796365965
2011-02,0.08532783316478357,0.17306245009980964
2011-03,0.08498025929826139,0.17143508164677043
2011-04,0.08661098032235409,0.17014452989923184
2011-05,0.08634941525338127,0.16990386038744446
2011-06,0.08700678475575496,0.1697668616092989
2011-07,0.08789359382765063,0.16985525490871878
2011-08,0.08832762855223407,0.16905389544586427
2011-09,0.08790974993149422,0.16876304125400987
2011-10,0.08771190955696513,0.1681459581073563
2011-11,0.08864498600755266,0.1676528580522728
2011-12,0.08927070989451369,0.16850331494398155
