time,neighb_crime_intensity,city_crime_intensity
2002-01,0.3986457967720091,0.21270980111989662
2002-02,0.40241404446814594,0.21282522183913066
2002-03,0.406773195099486,0.2120391161351829
2002-04,0.4081211414351575,0.21219033317179395
2002-05,0.4080719003380038,0.2128515605553306
2002-06,0.4097634621970754,0.2135930383268622
2002-07,0.4161458419984032,0.21441394269308484
2002-08,0.4201935607282666,0.2153677841131671
2002-09,0.42062034767398565,0.21607679567247878
2002-10,0.4193728412557529,0.2161706297853999
2002-11,0.42220984040876597,0.21527512298124557
2002-12,0.4215982679599392,0.2158403967571997
2003-01,0.4143092020353589,0.21508428067372257
2003-02,0.4130141595981598,0.21468720631888874
2003-03,0.4181304865596401,0.21536558081557694
2003-04,0.41990202066090204,0.2156170465133758
2003-05,0.4255854889111229,0.2154342985607444
2003-06,0.42658126389668843,0.21480603014037822
2003-07,0.424824727131628,0.21357140833652083
2003-08,0.41818200751071694,0.21282385646394522
2003-09,0.4199604365204838,0.21228876627313692
2003-10,0.41904794649521515,0.2125889133917107
2003-11,0.4195315993437,0.21295419666313983
2003-12,0.4201841724551443,0.21210525169022915
2004-01,0.42227113352438495,0.2116305421126101
2004-02,0.4266808914875086,0.2127540012026417
2004-03,0.4260194929883975,0.21334056593785825
2004-04,0.42881291497988794,0.2126198595867692
2004-05,0.42367754357045734,0.2123896479000351
2004-06,0.42490703672187097,0.2122726873546445
2004-07,0.4287748972996731,0.21187829212526696
2004-08,0.4302151587758371,0.21097391789198414
2004-09,0.433525882399685,0.2104617609364208
2004-10,0.4370710307030476,0.208898040650078
2004-11,0.43445058447273494,0.20829225458779638
2004-12,0.43479939997636924,0.2079314894086682
2005-01,0.4341450613613206,0.20742004838116188
2005-02,0.4303386145723252,0.20639472264591693
2005-03,0.4293106396155976,0.20494351076642303
2005-04,0.42537971280604114,0.20540006931604696
2005-05,0.429301671560267,0.20516462193132332
2005-06,0.4251047315539733,0.20514069056881795
2005-07,0.42088762027159343,0.20505596038486273
2005-08,0.42255164577466703,0.20490684203641427
2005-09,0.4231565117196385,0.20438613214979476
2005-10,0.4276497531956962,0.20418683406281912
2005-11,0.43473530311238473,0.20387707462147456
2005-12,0.4344621681258703,0.20341321945268143
2006-01,0.43955695031731046,0.20462454362781501
2006-02,0.4400193833746458,0.20455630913298684
2006-03,0.4362902363199217,0.204797725602765
2006-04,0.4384686949231504,0.20384877677641516
2006-05,0.4415475891073038,0.20402355752216614
2006-06,0.43651148604217016,0.2032104457823779
2006-07,0.4398382985768569,0.20317075835519452
2006-08,0.4390435141293184,0.20225896974761204
2006-09,0.43535317853095806,0.20155816079919409
2006-10,0.43129868103929797,0.20115964255547505
2006-11,0.4255321249210673,0.20121276134941005
2006-12,0.43742766536186434,0.20170597329562145
2007-01,0.44122310416537047,0.20054806075007986
2007-02,0.4430997373372312,0.19875382848393527
2007-03,0.4492270543381818,0.1987441262768262
2007-04,0.4506447040274162,0.19840129663347286
2007-05,0.4529238180440094,0.1983578247230889
2007-06,0.46518291296159536,0.19862679073298772
2007-07,0.46263425699968674,0.1979183815816017
2007-08,0.4657688737451038,0.19797034143506106
2007-09,0.4677922213861525,0.19827026876231804
2007-10,0.4654758106986694,0.1986233083511259
2007-11,0.4708921959688558,0.1986390699305519
2007-12,0.4636794512714224,0.19797302407100548
2008-01,0.46072527144524433,0.19834439130483805
2008-02,0.45818619910113645,0.19950481071574608
2008-03,0.4547422266788806,0.1987541263355866
2008-04,0.46307648473751184,0.19965458457236232
2008-05,0.4625661613425444,0.19942275398632958
2008-06,0.45689201142313063,0.1992761361175964
2008-07,0.45793125736366347,0.19956814879535925
2008-08,0.4642032659660666,0.20024746289229484
2008-09,0.4676593173344284,0.20054847754318128
2008-10,0.4764689231353265,0.20070780807795877
2008-11,0.4749413525577829,0.20039630585856655
2008-12,0.47075513271348296,0.1997076142352086
2009-01,0.46548106000560646,0.1985763609872106
2009-02,0.4687092835312361,0.19860935260753643
2009-03,0.4678414731383221,0.1985177907801162
2009-04,0.45966861879615944,0.19722223171347303
2009-05,0.45554147045439913,0.19607743123791108
2009-06,0.45879296799696573,0.1948250684960206
2009-07,0.45399941550906503,0.19350429470022845
2009-08,0.45343550047387615,0.19201167415638437
2009-09,0.4479208599825801,0.1902549974834833
2009-10,0.43842398562700086,0.1877563386928512
2009-11,0.4350420138704753,0.18677297939171347
2009-12,0.43600499036203044,0.18650142406434422
2010-01,0.4368751870822284,0.18617496051887028
2010-02,0.43144286755603833,0.18437653431097742
2010-03,0.42805190976093793,0.18373752444450617
2010-04,0.42793916161142703,0.1832884077074584
2010-05,0.4213872580606447,0.18245101923476298
2010-06,0.4155006713886772,0.18175118299043821
2010-07,0.4128553651629991,0.17999422502247622
2010-08,0.40240887762998095,0.17913008140373132
2010-09,0.4038120416153971,0.17786404945219927
2010-10,0.4011353924615206,0.17757305090127543
2010-11,0.3969752573950529,0.17653606182052334
2010-12,0.39097336193827736,0.17486121024041407
2011-01,0.38670591990994096,0.1740324796365965
2011-02,0.38402740051798484,0.17306245009980964
2011-03,0.38120131453392664,0.17143508164677043
2011-04,0.3742900580430351,0.17014452989923184
2011-05,0.3752918163643656,0.16990386038744446
2011-06,0.3750411926123423,0.1697668616092989
2011-07,0.3774954485335786,0.16985525490871878
2011-08,0.3833729654108394,0.16905389544586427
2011-09,0.3841969066095588,0.16876304125400987
2011-10,0.3829454582076733,0.1681459581073563
2011-11,0.38503493195449173,0.1676528580522728
2011-12,0.38653892028785214,0.16850331494398155
2012-01,0.38684138684386626,0.16764531534818472
2012-02,0.3914174686724126,0.1679779689099524
2012-03,0.39015049779386435,0.16785747270264173
2012-04,0.38815823754630135,0.16685877121446607
2012-05,0.3866250947389422,0.16592317426048966
2012-06,0.38590084742262426,0.16545692621366379
2012-07,0.38667221264631624,0.16510345468110343
2012-08,0.3796864137081963,0.16426764100028307
2012-09,0.37283604802387743,0.16300100156836805
2012-10,0.3718778006677286,0.1616680113033066
2012-11,0.3701548859791807,0.16106478978632685
2012-12,0.37331771478133996,0.1599574382214736
2013-01,0.3763625813402101,0.15989422712229662
2013-02,0.3702428973838661,0.15912850625952352
2013-03,0.3695720217296707,0.15708684780544085
2013-04,0.36822986898816584,0.15594012453187334
2013-05,0.36748834976271616,0.15413919228679085
2013-06,0.35950223720815366,0.15181579857708186
2013-07,0.3518477515320247,0.14986857727740485
2013-08,0.3480749247310852,0.14849054943197665
2013-09,0.342938474368606,0.14749862951927198
2013-10,0.33428187195827636,0.14558961583240665
2013-11,0.32574740310737726,0.14359944081420073
2013-12,0.31906716303638505,0.1422145181916918
2014-01,0.3110527309768203,0.1391427415141587
2014-02,0.30929496010976437,0.1374392931096307
2014-03,0.30425201891100484,0.13634732906579808
2014-04,0.3016488448916238,0.13549901283018262
2014-05,0.290573588931133,0.13429094586683804
2014-06,0.28980236836355555,0.13351199354199278
2014-07,0.2863879397846727,0.1322965009667101
2014-08,0.28438129166011217,0.1309879576602726
2014-09,0.2805671080745777,0.12994125423262315
