time,neighb_crime_intensity,city_crime_intensity
2002-01,0.07255306493221832,0.17953591753918002
2002-02,0.07141238138430583,0.17932149980669237
2002-03,0.06995945748622551,0.17869533965160686
2002-04,0.06960138102488533,0.1786337784246982
2002-05,0.06927812904435231,0.17879173297849965
2002-06,0.06944010065241908,0.17916132189217512
2002-07,0.07137981217310765,0.17956367054359523
2002-08,0.07114740997767509,0.18049068709966487
2002-09,0.07187236776599654,0.18094456938070397
2002-10,0.07277483814258749,0.1806935376857629
2002-11,0.07268630994770348,0.17990989568733518
2002-12,0.07356655055374914,0.18041131210020045
2003-01,0.07342422953815926,0.17979143726624158
2003-02,0.07345306144763529,0.17954193165459179
2003-03,0.07350490717134474,0.1803074731189936
2003-04,0.07316248768910703,0.18060445661052693
2003-05,0.07400650810173968,0.1806852655934338
2003-06,0.07384778422111435,0.18031515640846432
2003-07,0.07155380131814813,0.1794162423895805
2003-08,0.0711946724498241,0.1783848702386698
2003-09,0.06918300114242878,0.17752717824492265
2003-10,0.06889970962538854,0.17706160235824678
2003-11,0.06814298101298462,0.17721765397909872
2003-12,0.0675295082157998,0.1763050938688142
2004-01,0.06731471081650894,0.17569364309301264
2004-02,0.06716616296693725,0.17650742870705635
2004-03,0.06767274155311545,0.17666716431143034
2004-04,0.06778770886377604,0.17580735749403756
2004-05,0.06692837437013549,0.17558069587090497
2004-06,0.06756085895820146,0.17532719655217857
2004-07,0.06831490141276683,0.17486927098885913
2004-08,0.0690978543882795,0.1741571580387172
2004-09,0.07120259534796945,0.1736512999423954
2004-10,0.07357477711351512,0.17263350537331054
2004-11,0.07555621959696986,0.17198668122424982
2004-12,0.07512093996897,0.17165687151074224
2005-01,0.0746054830094594,0.17110466694514173
2005-02,0.07335744966150179,0.1701381622186499
2005-03,0.07257322127121443,0.16896205435958536
2005-04,0.07313695327521114,0.1694401638914937
2005-05,0.0741674049967483,0.16915824539363378
2005-06,0.07441538049907645,0.1692103457375438
2005-07,0.07494584432910151,0.16916241733522142
2005-08,0.07576534645197575,0.16911282486217658
2005-09,0.07712782692270953,0.16885383200122359
2005-10,0.07676731930753643,0.16900257086922907
2005-11,0.07583881571523912,0.16895114991797322
2005-12,0.07620446335741705,0.16853894023219443
2006-01,0.07794185155981113,0.1697250220923836
2006-02,0.08002476733831355,0.16985440777779054
2006-03,0.08227085236276017,0.17015692814043423
2006-04,0.08221029261566634,0.16934316321331586
2006-05,0.08197755507401182,0.16951842145573798
2006-06,0.08112179612115468,0.16874174857041754
2006-07,0.08125720666019945,0.16875581082139748
2006-08,0.08011754135717084,0.16790634628651682
2006-09,0.0789281772320685,0.16756439405021997
2006-10,0.07676954438928442,0.16725351136016237
2006-11,0.07671347352058581,0.1671632566018481
2006-12,0.07554002680391254,0.16760210745929469
2007-01,0.07447263602508501,0.16651845897845977
2007-02,0.07338013078125655,0.1649996954268533
2007-03,0.07081007839921498,0.1649662133415501
2007-04,0.06912587076072137,0.16473161449168433
2007-05,0.06879892641592816,0.16459225049249915
2007-06,0.06710458940513835,0.16492799414198675
2007-07,0.0646469222104806,0.16422362289447084
2007-08,0.06361585275888534,0.16441630651546849
2007-09,0.062486079951131736,0.16454147533950514
2007-10,0.062150972785756764,0.1648574067957198
2007-11,0.06124957335499408,0.1650537026104725
2007-12,0.06197345102429484,0.1647277194378979
2008-01,0.06159691312258813,0.16526508552177369
2008-02,0.06036479957341662,0.16627544532267546
2008-03,0.06108281601617435,0.16595562658996996
2008-04,0.062239844807767564,0.1668092948655147
2008-05,0.06185471749858335,0.16692595889968995
2008-06,0.06335653567296173,0.16689850259866915
2008-07,0.064048154776296,0.16733151830229145
2008-08,0.06556903417021188,0.1681359135074216
2008-09,0.06574975514693315,0.1687518836799588
2008-10,0.06667003120390559,0.16923391836374607
2008-11,0.06711227084511641,0.1691153334836875
2008-12,0.06731387837195713,0.1686503767856315
2009-01,0.06666508536981747,0.16771560468556057
2009-02,0.0671496172916026,0.16797444591089347
2009-03,0.068354230141255,0.16793718845602493
2009-04,0.06897908129846848,0.16713469274753873
2009-05,0.07013172608209046,0.16641534361023058
2009-06,0.07050377418814617,0.16547269557528926
2009-07,0.07082539980804796,0.16459431561394264
2009-08,0.07035903561761948,0.16349950210040018
2009-09,0.07062865479005512,0.16204328964276352
2009-10,0.07055667740641826,0.1598792904338504
2009-11,0.07035957998641897,0.15917793418017612
2009-12,0.06932811713997979,0.15905719768934973
2010-01,0.06984080016050886,0.1590391173773088
2010-02,0.07027537897990625,0.15754393356930718
2010-03,0.06967641860129625,0.15697031952134186
2010-04,0.06847947657036933,0.1566015734522181
2010-05,0.0672008398663408,0.15592669534709544
2010-06,0.06762739649139837,0.15540579125902731
2010-07,0.06739995336049885,0.15377447322606014
2010-08,0.06754853269626498,0.1530199646018876
2010-09,0.06716780526820328,0.15209205332394118
2010-10,0.06647568518389174,0.15205368413102524
2010-11,0.06699679715851824,0.15122835167111265
2010-12,0.06809868840769079,0.14983199908432943
2011-01,0.06929869584833488,0.14918579225199108
2011-02,0.06853421495920668,0.1484220798893111
2011-03,0.06772221121409205,0.14726504747367566
2011-04,0.06840761344062872,0.14620678766700138
2011-05,0.06743899620532022,0.14620898765794269
2011-06,0.06499627279335998,0.14619482881681672
2011-07,0.06629392089083787,0.14640028861914428
2011-08,0.06517941064734205,0.14572735997376018
2011-09,0.06449332650143681,0.14549077937213728
2011-10,0.06428205843089393,0.1450347335235087
2011-11,0.06293710968996363,0.1446920366747056
2011-12,0.06203592682640151,0.14539750816879995
