time,neighb_crime_intensity,city_crime_intensity
2002-01,0.4076827968556726,0.17953591753918002
2002-02,0.4134295931190065,0.17932149980669237
2002-03,0.4140743741633333,0.17869533965160686
2002-04,0.41285541360129996,0.1786337784246982
2002-05,0.4151956051963701,0.17879173297849965
2002-06,0.41990050199460904,0.17916132189217512
2002-07,0.4223371026916443,0.17956367054359523
2002-08,0.4206640992731,0.18049068709966487
2002-09,0.4173375515851149,0.18094456938070397
2002-10,0.4090603514057495,0.1806935376857629
2002-11,0.40672041981531204,0.17990989568733518
2002-12,0.40243914658491453,0.18041131210020045
2003-01,0.39497850765264253,0.17979143726624158
2003-02,0.3880160275036713,0.17954193165459179
2003-03,0.38879798553640854,0.1803074731189936
2003-04,0.3896501540411772,0.18060445661052693
2003-05,0.38411322065258346,0.1806852655934338
2003-06,0.379619306682666,0.18031515640846432
2003-07,0.3795094915924915,0.1794162423895805
2003-08,0.38038556169115295,0.1783848702386698
2003-09,0.377156801418125,0.17752717824492265
2003-10,0.3807792535238678,0.17706160235824678
2003-11,0.3801401418152798,0.17721765397909872
2003-12,0.3799823078245028,0.1763050938688142
2004-01,0.377701987963682,0.17569364309301264
2004-02,0.3781555252453796,0.17650742870705635
2004-03,0.3756637880535859,0.17666716431143034
2004-04,0.3713494224495746,0.17580735749403756
2004-05,0.3743521936551204,0.17558069587090497
2004-06,0.37437146598831594,0.17532719655217857
2004-07,0.37173712477833687,0.17486927098885913
2004-08,0.3764702069218764,0.1741571580387172
2004-09,0.3830732468764419,0.1736512999423954
2004-10,0.3856568221523954,0.17263350537331054
2004-11,0.3947062127580539,0.17198668122424982
2004-12,0.4010471706120647,0.17165687151074224
2005-01,0.40905256765651765,0.17110466694514173
2005-02,0.4154687100339841,0.1701381622186499
2005-03,0.4198736705215433,0.16896205435958536
2005-04,0.4275692311674132,0.1694401638914937
2005-05,0.4382513699196489,0.16915824539363378
2005-06,0.4448844173264593,0.1692103457375438
2005-07,0.45041702424194113,0.16916241733522142
2005-08,0.4472806085994856,0.16911282486217658
2005-09,0.4467873285057622,0.16885383200122359
2005-10,0.4434661773427661,0.16900257086922907
2005-11,0.43512789429247667,0.16895114991797322
2005-12,0.4367424377046991,0.16853894023219443
2006-01,0.43456354399542896,0.1697250220923836
2006-02,0.43191902836345564,0.16985440777779054
2006-03,0.43268599503113336,0.17015692814043423
2006-04,0.43142807365839253,0.16934316321331586
2006-05,0.4388245902915153,0.16951842145573798
2006-06,0.4447794309822807,0.16874174857041754
2006-07,0.44357935063005743,0.16875581082139748
2006-08,0.448299830739683,0.16790634628651682
2006-09,0.44674364549681417,0.16756439405021997
2006-10,0.45624909047144685,0.16725351136016237
2006-11,0.4620290337765859,0.1671632566018481
2006-12,0.4636011071827014,0.16760210745929469
2007-01,0.4643974588996706,0.16651845897845977
2007-02,0.46434181471385694,0.1649996954268533
2007-03,0.4692280250186708,0.1649662133415501
2007-04,0.47447879247355756,0.16473161449168433
2007-05,0.4557392157990812,0.16459225049249915
2007-06,0.44852469616660007,0.16492799414198675
2007-07,0.44782252279767,0.16422362289447084
2007-08,0.44340614851643284,0.16441630651546849
2007-09,0.44695102354447885,0.16454147533950514
2007-10,0.442857078399827,0.1648574067957198
2007-11,0.43910781900663975,0.1650537026104725
2007-12,0.43088063881232425,0.1647277194378979
2008-01,0.4273069117312635,0.16526508552177369
2008-02,0.4327818901546406,0.16627544532267546
2008-03,0.4253854995318957,0.16595562658996996
2008-04,0.4262695249167618,0.1668092948655147
2008-05,0.423883099081065,0.16692595889968995
2008-06,0.4194364766226133,0.16689850259866915
2008-07,0.42286678444109427,0.16733151830229145
2008-08,0.42351797775254807,0.1681359135074216
2008-09,0.4333825674521457,0.1687518836799588
2008-10,0.43467021318373444,0.16923391836374607
2008-11,0.43830663379699514,0.1691153334836875
2008-12,0.43554044856692364,0.1686503767856315
2009-01,0.43396385919869684,0.16771560468556057
2009-02,0.43188346875444467,0.16797444591089347
2009-03,0.43171688849994994,0.16793718845602493
2009-04,0.42387871997026144,0.16713469274753873
2009-05,0.429846405555702,0.16641534361023058
2009-06,0.43269109314705717,0.16547269557528926
2009-07,0.42370830126298475,0.16459431561394264
2009-08,0.4165337618586594,0.16349950210040018
2009-09,0.40253768315876354,0.16204328964276352
2009-10,0.3952770935942606,0.1598792904338504
2009-11,0.39289306752451786,0.15917793418017612
2009-12,0.39714437401368435,0.15905719768934973
2010-01,0.40454986456525255,0.1590391173773088
2010-02,0.4026104313547382,0.15754393356930718
2010-03,0.40633549237896366,0.15697031952134186
2010-04,0.4101224596143203,0.1566015734522181
2010-05,0.4072463468350437,0.15592669534709544
2010-06,0.40377308217114055,0.15540579125902731
2010-07,0.4032948371604665,0.15377447322606014
2010-08,0.4123543515527266,0.1530199646018876
2010-09,0.4115005351584941,0.15209205332394118
2010-10,0.4108458377708416,0.15205368413102524
2010-11,0.40355396230469043,0.15122835167111265
2010-12,0.4014238902293969,0.14983199908432943
2011-01,0.39680760347600297,0.14918579225199108
2011-02,0.392515454147514,0.1484220798893111
2011-03,0.39037194214729204,0.14726504747367566
2011-04,0.3877300444160005,0.14620678766700138
2011-05,0.39479034704027444,0.14620898765794269
2011-06,0.39579987428844193,0.14619482881681672
2011-07,0.3949152275369343,0.14640028861914428
2011-08,0.38594157538105245,0.14572735997376018
2011-09,0.387457331548301,0.14549077937213728
2011-10,0.38580706139801796,0.1450347335235087
2011-11,0.38386958375097957,0.1446920366747056
2011-12,0.3956278157677924,0.14539750816879995
2012-01,0.39945482192607445,0.14457511964425232
