time,chicago_crime,crime_bot_avg,crime_bot_pct,crime_top_avg,crime_top_pct
2004-05,0.1124143869573784,0.05208211132722894,0.09266093555618593,0.19994738374741147,0.3557327298741948
2004-06,0.1121691521602077,0.05234495618369526,0.09333217765421387,0.19958664157540806,0.35586725535795205
2004-07,0.1119822557249542,0.052269892338617646,0.09335388361349073,0.19835644449056403,0.3542640630096937
2004-08,0.11147339352686098,0.05200994974684223,0.09331365647231282,0.19732798295469506,0.35403602009684276
2004-09,0.11101168300196046,0.052167929271385347,0.09398637667796472,0.19672321334889117,0.3544189368706663
2004-10,0.1104594234729549,0.052140068369512974,0.09440583108290268,0.19642984853504827,0.35565973885993085
2004-11,0.11023888147467398,0.052526911188454026,0.09529652421323132,0.19623453417088157,0.35601691807071545
2004-12,0.10977852469661152,0.052343529931629114,0.09536205751769367,0.19507839774879487,0.3554035696652358
2005-01,0.10941021437947154,0.052218995491169345,0.0954554303495947,0.19442829381321983,0.355411594641204
2005-02,0.10887147233253823,0.05173799434342439,0.09504417132413767,0.1937253518642275,0.35587899697454384
2005-03,0.1081730547063993,0.05141577559534413,0.09506207573576542,0.19168758864282467,0.35440912556846715
2005-04,0.1084055405945514,0.051776874252242526,0.09552440579747434,0.19207505817018458,0.3543639137201785
2005-05,0.10812645162707601,0.051817224576342934,0.09584560261916031,0.19163518412588096,0.3544649458891398
2005-06,0.10822918600455834,0.051372096221358195,0.09493205690227502,0.1932150716547804,0.35704799931996656
2005-07,0.10808518926382077,0.05091196881903436,0.09420711415838001,0.19457004289492236,0.3600309056590616
2005-08,0.1080281418751711,0.05086486614852335,0.09416965850861125,0.19550485864322376,0.36195171970861806
2005-09,0.10804785688299288,0.051474332438487924,0.09528061716990921,0.19575319761595572,0.36234535929378153
2005-10,0.10825886544560488,0.052078448342217316,0.09621096272874641,0.19620040758692825,0.3624652942358979
2005-11,0.10843563756812581,0.05205477690458638,0.09601045942461939,0.19744602496416885,0.3641718338956994
2005-12,0.10840892835944706,0.05204731561156172,0.09602034887567668,0.19766675809941023,0.3646687797595686
2006-01,0.1096213257319685,0.05292239661591287,0.09655492900224849,0.2003588773842146,0.3655472619882476
2006-02,0.1101289205664464,0.052854006339230764,0.0959856976121749,0.20109924154608028,0.36520696019125487
2006-03,0.11035779241115219,0.05244707137857553,0.09504914919496976,0.20202063702254472,0.3661193878722959
2006-04,0.11002280768591337,0.05218735788299119,0.0948664353885107,0.20153475386933845,0.36635086507639036
2006-05,0.11029152597356465,0.05234252430888889,0.09491667441691698,0.20270272806622297,0.36757625080789624
2006-06,0.10991591430328292,0.05246459088414019,0.09546313873963419,0.2020785161870161,0.3676965568960937
2006-07,0.10961558914069362,0.052603243270730494,0.09597766829171217,0.20126792433078441,0.36722500131336855
2006-08,0.10922417072811988,0.051987576208179995,0.09519427039201267,0.2015604606523367,0.3690766600628349
2006-09,0.10858601217831154,0.05095870710192707,0.09385869520329493,0.201563769829985,0.3712518137216285
2006-10,0.10817463836563793,0.05034636844846929,0.09308349759080314,0.20152491750560989,0.37259180257102675
2006-11,0.10766408597788044,0.049785857974512446,0.09248368668590368,0.20098641786606283,0.3733583321505287
2006-12,0.10773463762431526,0.049668878182708966,0.09220595952791122,0.20234520243140675,0.37563629839645607
2007-01,0.10666733276145454,0.048643581594936675,0.09120614594108345,0.20128979980476414,0.37741601780728595
2007-02,0.10523432014764267,0.04768811024052062,0.0906322389380474,0.1998864850868954,0.37988839535705987
2007-03,0.10492553507334397,0.04733864045092936,0.09023283115561753,0.20022469149983518,0.3816510277691244
2007-04,0.10490114400567543,0.04691837417545291,0.08945255005591646,0.20098036912451325,0.3831805096684926
2007-05,0.10498416123258858,0.04657304939488333,0.08872395387662801,0.20214418130031422,0.3850946255644624
2007-06,0.10518170388374357,0.04581548043773465,0.08711682497247641,0.20393586377571502,0.3877782090336236
2007-07,0.10516435154838892,0.04532208609480137,0.08619286940393955,0.20500653840951114,0.38987838633737437
2007-08,0.10516266197433739,0.04482979239583557,0.08525800232553127,0.20540618060602467,0.39064469603508034
2007-09,0.10523929793372298,0.044334561002017596,0.08425476389996134,0.2063081525857479,0.39207436126317663
2007-10,0.10532953361824043,0.04433394580618627,0.08418141480977515,0.20738597264770056,0.39378503924522557
2007-11,0.10589664322772722,0.044475300936605046,0.08399756513709766,0.20931189895508912,0.39531356722039024
2007-12,0.10576829530683933,0.04433551925654764,0.0838351778818558,0.2097193923332157,0.39656381286057196
2008-01,0.10642332345863999,0.04453190724861293,0.08368824765356941,0.211347663852201,0.39718298016569364
2008-02,0.10737297678343027,0.04475366473554796,0.08336113252371768,0.21353941308616767,0.39775261799227857
2008-03,0.10779491308456246,0.04511036557424319,0.08369665002439441,0.2148695377695708,0.39866359482290403
2008-04,0.10830880621765936,0.04546825999192453,0.08396041204729132,0.2165124202993511,0.39980575515576044
2008-05,0.10860207787819977,0.045635007886906304,0.08404076382053616,0.21766890412160378,0.4008558737996256
2008-06,0.1087838963157902,0.04626847747913799,0.08506493892225486,0.21806742924402048,0.40091858561673444
2008-07,0.10920204109600776,0.04683861876126493,0.08578341263802125,0.21878461746404537,0.4006969380209575
2008-08,0.10985054470190968,0.04743523472850933,0.0863632216976794,0.22042316636762097,0.4013146534061548
2008-09,0.11089795314009335,0.04804597262560623,0.08664898001302423,0.22254891451600306,0.40135802007971266
2008-10,0.11175126981927204,0.04872437771004636,0.08720147482680973,0.22378484615597383,0.400505240822563
2008-11,0.11180205067368054,0.049033202612963483,0.08771431707648714,0.22278878993573373,0.39854150902114127
2008-12,0.11197203633553597,0.04967346460873453,0.08872476778020322,0.22117461230218563,0.39505329998538685
2009-01,0.111370821718557,0.049374543802905395,0.08866692916692098,0.21902085280047842,0.3933181948750665
2009-02,0.11151088081294519,0.049583663641306105,0.08893062861637802,0.21770909079919315,0.39047147545070693
2009-03,0.1113821393643167,0.04969263900430301,0.08922909774926258,0.21630662812675414,0.3884045132572699
2009-04,0.11105433881117069,0.049660319723579247,0.08943427200628029,0.2147226668992815,0.3866983842286098
2009-05,0.11053316693543296,0.04944463634030951,0.08946570104010898,0.21318336685219935,0.3857364676373177
2009-06,0.10999594717956004,0.04877104499911914,0.08867789450370223,0.211779206920817,0.38506729084318625
2009-07,0.10963431822471888,0.048113126824841417,0.08777019386616391,0.21138589255667578,0.3856199335748053
2009-08,0.10899673194462549,0.04785483800705111,0.0878096749384435,0.20960598912382478,0.3846096766099605
2009-09,0.10793151622039636,0.047438028433128665,0.08790394148871239,0.2075624560819326,0.38461880894564604
2009-10,0.1066466903630515,0.046706866415228566,0.087591778528198,0.2054250073198359,0.3852440363981644
2009-11,0.1060956849081966,0.04627864849425006,0.08723945471353423,0.2047636424060949,0.38599805936174425
2009-12,0.10582924032531076,0.04565951657799132,0.08628903776997277,0.204961062873688,0.38734297296976494
2010-01,0.10582275104869925,0.04563607758224656,0.08625003060305059,0.20560452617896638,0.3885828409135724
2010-02,0.104636152406075,0.045235399542156725,0.08646227618654378,0.20345309565520442,0.38887724935763646
2010-03,0.10394243945619744,0.04514800805648037,0.08687117272345002,0.2017203322556282,0.3881385376579227
2010-04,0.10357589352425353,0.04475357190058586,0.08641696514084385,0.20101654356739293,0.38815314399450007
2010-05,0.10305592431174629,0.04440620826282823,0.08617885591613061,0.19890931432508352,0.38602208587907816
2010-06,0.10269494705576457,0.04470944468209397,0.08707233600854036,0.19728339470588746,0.38421246684855925
2010-07,0.1014328911618735,0.04457665953856175,0.08789389522068003,0.19395613701499254,0.38243243349036393
2010-08,0.10087074515942694,0.04449658736449276,0.08822496015899473,0.19221409745200696,0.38110970063364
2010-09,0.10038220817479956,0.04442360728534977,0.08850892621926221,0.19071952473444945,0.37998670920317257
2010-10,0.10029244684487311,0.0443385750720498,0.08841857281761267,0.19010187694589029,0.3790951022262514
2010-11,0.09986270391904199,0.04400348342974822,0.08812796309905957,0.18941491074628033,0.37935065507506727
2010-12,0.09902894474872634,0.0439491907867801,0.08876029306036881,0.18838355244680266,0.3804615972124161
2011-01,0.09863760585820133,0.04378737898423408,0.0887843507620848,0.18760242229694957,0.3803872177648788
2011-02,0.09857624355029344,0.04382089003115087,0.08890760786353868,0.18713247715737716,0.3796705380884239
2011-03,0.09818661218762141,0.04358093602845323,0.0887716462712369,0.1863642320337975,0.37961230738398544
2011-04,0.09785232867411732,0.04341706288917739,0.08873996863942091,0.18650882790251586,0.3812046793973721
2011-05,0.09822296933424807,0.04377661042655038,0.089137216525354,0.18846129880717877,0.3837418072057137
2011-06,0.09828366713840705,0.0430174798838757,0.08753739280667405,0.18962423682053753,0.38587130973349004
2011-07,0.09832389604930382,0.04302029875573295,0.08750731100842613,0.1891622041569127,0.38477361406032706
2011-08,0.09809975494727916,0.042817468075698806,0.08729373095520943,0.18916280040045086,0.38565397131136747
2011-09,0.09807565265149853,0.0425816338004408,0.08683426038825381,0.1902549859415577,0.3879759773154071
2011-10,0.09770646209581618,0.04255625950284928,0.08711042973005478,0.1894026526140496,0.38769728951665705
2011-11,0.09747455179781159,0.042465659579989795,0.08713178731629356,0.18914363115282348,0.38808822952098965
2011-12,0.09777080424230812,0.04256568918320918,0.08707239244492138,0.19035126085391424,0.38938262261229106
2012-01,0.09729425468498101,0.042512882645222815,0.08739032491254672,0.1895519746116979,0.3896467992389244
2012-02,0.09731409357861698,0.042336746620285345,0.08701051422954031,0.1903834306864549,0.39127617323517516
2012-03,0.09691022153485977,0.04227707043855459,0.08724997171396831,0.19081352860318396,0.393794432787559
2012-04,0.09641190831873778,0.042217600076869234,0.08757756342151812,0.19006344405651732,0.3942737932915249
2012-05,0.09570006891983647,0.04210869757731706,0.08800139446626642,0.18880907928760354,0.39458504349826584
2012-06,0.09552897340498753,0.04255724174330351,0.0890980824485268,0.1882175584655885,0.3940533468681905
2012-07,0.09537787205982955,0.04228786179428255,0.08867436624661917,0.18794130173236046,0.39409833260793836
2012-08,0.0946905221492177,0.042128046148816684,0.08898049180134282,0.1864446958395454,0.39379800978547197
2012-09,0.09386181355289015,0.041839104218174314,0.08915042792050554,0.18385905071156736,0.39176539159445223
2012-10,0.09298637117612289,0.041396964868321576,0.08903877922047898,0.18180940673269033,0.39104527778233267
2012-11,0.09257542610663103,0.041415322290678874,0.0894736843943349,0.18051730543590994,0.38998968306769644
2012-12,0.0920026472974143,0.04108130679970682,0.08930461895711428,0.17907869833487522,0.38929031630138355
2013-01,0.09194962051281216,0.04085487798212386,0.0888636141275454,0.1787445459126834,0.3887880013333548
2013-02,0.09174094170867128,0.04085515999157023,0.0890663628051872,0.17791499931710922,0.3878639046067103
2013-03,0.09083512401351819,0.04056378639842321,0.08931299833396267,0.17587191264303811,0.38723327468978774
2013-04,0.08977040123931529,0.039945588575281445,0.08899500954394113,0.17347697124901004,0.38649035507047536
2013-05,0.08831176607326195,0.039070605875789685,0.08848335304126376,0.17076424034451554,0.3867304390738884
2013-06,0.08646426982928133,0.0384607908351805,0.08896343174150223,0.16693286431834253,0.3861314382182184
2013-07,0.08522395112049137,0.03792190655709734,0.08899354244555635,0.16539634260867564,0.38814521137334945
2013-08,0.08418199034303976,0.03719041615045506,0.08835717948436461,0.16339146056379844,0.38818626145089186
2013-09,0.08330939640603786,0.036978686350733925,0.08877434706285758,0.16226780535620366,0.3895546297450867
2013-10,0.08182089180627936,0.03631848612146815,0.0887755811986417,0.15981125637009425,0.3906367990915238
2013-11,0.08030102951911838,0.035478912840301344,0.08836477702158074,0.15664595422634833,0.3901468142175025
2013-12,0.07933854755073083,0.03512755739222842,0.0885510473197586,0.15458600417802995,0.3896870032292543
2014-01,0.07761227712052213,0.03452397013774958,0.08896522926170092,0.15149979024978807,0.39040161137013907
2014-02,0.07643056229684561,0.0339002563114382,0.08870864034670933,0.14953774374100867,0.3913035289737239
2014-03,0.07561766993261641,0.033370684651038554,0.0882616052062315,0.14773052456184854,0.39073016847383035
2014-04,0.07488528926575874,0.032814661857945515,0.0876398079774795,0.14604848855667182,0.3900592225486733
2014-05,0.07399085010422338,0.032284140258744744,0.08726522323576325,0.14372231019099838,0.3884867115016286
2014-06,0.07344017258219962,0.03199962333659351,0.08714473893910635,0.14238035986657288,0.3877451668763724
2014-07,0.07241282401981855,0.031404734574432804,0.08673804674663066,0.1400069028724938,0.38669090666640904
2014-08,0.07124644613709176,0.031012635222489447,0.0870573534652247,0.13798840691435382,0.3873551998617245
2014-09,0.07019923798397582,0.03045501996454359,0.08676738049918853,0.13605849499617997,0.3876352476282938
2014-10,0.06980753013803284,0.030147804021734215,0.08637407443615874,0.135168367015194,0.38726013296250683
2014-11,0.06891262593409647,0.029924386071469387,0.08684732490120783,0.1334059807471579,0.3871742773950848
2014-12,0.06830566420134399,0.029571314990412573,0.08658524980664994,0.1328324550828941,0.3889354027547264
2015-01,0.06834722667545873,0.029675721899636794,0.08683811573086808,0.13311008276341135,0.3895112917908836
2015-02,0.06777646683265309,0.02949169605290925,0.08702636012504816,0.13164476048716897,0.3884674626436728
2015-03,0.06749909539807802,0.029226319148551252,0.08659766172031824,0.1310750718648752,0.3883757881253248
2015-04,0.06723591154531468,0.02899338050829793,0.08624373446251976,0.1311453028772832,0.39010493012769176
2015-05,0.06693026541388365,0.02911275707132929,0.08699429739685538,0.1303772790045808,0.389591399939484
2015-06,0.06641654164042966,0.028746833289458498,0.0865652820199222,0.13002240951722777,0.391536223674975
2015-07,0.06600308789543073,0.028675546872819924,0.08689153125154037,0.1299284957712748,0.39370429449337785
2015-08,0.06606978112259093,0.028634280963453287,0.08667890365891495,0.1300155789209908,0.3935704847568663
2015-09,0.06622083644678746,0.02872301456024513,0.08674917473543498,0.12964538954491928,0.39155467221890916
2015-10,0.0662141250009012,0.028725750741857275,0.08676623225472302,0.12925101948608234,0.39040316393012275
2015-11,0.06644266162941044,0.02895006103668648,0.08714299014135796,0.12965291369963794,0.39027007804951597
2015-12,0.06689204325337494,0.029606294669759548,0.0885196302275183,0.12929736806431114,0.38658519541571223
2016-01,0.06780970358578768,0.030073645909468535,0.0887001249649223,0.13046257200024367,0.3847902736669313
2016-02,0.06899020147088755,0.03059233749233238,0.08868603610395809,0.13293888097295647,0.38538481737599783
2016-03,0.06979761489052679,0.031315233097938384,0.08973152778086868,0.13462298227512917,0.38575238562600445
2016-04,0.07005198262736391,0.03155591278505062,0.09009284705876164,0.1344457179842252,0.38384557564744104
2016-05,0.07069683836535018,0.031365757184310276,0.08873312558113833,0.13582791243760176,0.38425455954809296
2016-06,0.0712180101720846,0.03161242799439879,0.0887764988603682,0.13686911674644608,0.3843665848448399
2016-07,0.07220459420272951,0.032093726165753185,0.08889663191138042,0.13816588860868972,0.3827066411335547
2016-08,0.07343595050397679,0.03251866937507121,0.08856335119761327,0.13967499108086942,0.38039949131809925
2016-09,0.07418999355237522,0.03276902734715111,0.08833813234939147,0.1408722265837536,0.3797607193059084
2016-10,0.07495530062894934,0.03313002052951271,0.08839940671712065,0.14187494687290464,0.3785588095369723
2016-11,0.07626718823015394,0.03352594292343984,0.08791708125456921,0.14457981191582686,0.3791402705958524
2016-12,0.07650497712837608,0.033625630003811864,0.0879044246948476,0.14491278301169064,0.37883230203056106
2017-01,0.07695570745491324,0.03374800378305139,0.08770760454076432,0.1452329187846242,0.37744547763325587
2017-02,0.077534505005126,0.033817081163556535,0.08723104935362858,0.14578369640169891,0.3760485641639443
2017-03,0.07735218979459668,0.03338250238307123,0.0863130118790848,0.14487063255278304,0.3745740952841202
2017-04,0.07770469410153132,0.033282542154638446,0.0856641739330457,0.14591155621202367,0.37555403286543076
2017-05,0.07760129293888006,0.0334411706311888,0.08618714808663708,0.1454729607869651,0.3749240644780024
2017-06,0.0778193129860039,0.03326280244933431,0.08548726832198261,0.14634534938483842,0.37611575782263507
2017-07,0.07735520172132355,0.03313216633461944,0.08566241337972313,0.14525727024609664,0.375559153137223
2017-08,0.07591950883165566,0.03264507946166136,0.08599918509496352,0.14290159780491987,0.3764555382511514
