time,chicago_crime,crime_bot_avg,crime_bot_pct,crime_bot_pctile_lvl,crime_top_avg,crime_top_pct,crime_top_pctile_lvl,gini_coefficient
2002-01,0.11050081293823093,0.05494315018542935,0.1243048551510253,0.07042278637880178,0.18092436888468574,0.40932813993373296,0.14160557208729946,0.26032129575221097
2002-02,0.11042050136481417,0.055050188968852436,0.12463760870586471,0.06925934067668013,0.1806489781321548,0.4090023498791121,0.14215290073977443,0.259681799551529
2002-03,0.11005111171021606,0.054974917850090045,0.12488496707522745,0.06986050633632074,0.17979324341311642,0.4084312294058048,0.1405995280153189,0.2590305424879828
2002-04,0.11007531043359944,0.0551289354246036,0.12520731308284372,0.06997244677025166,0.17931161601547377,0.4072475819262841,0.13992862654406948,0.2570506081669147
2002-05,0.10991883411134978,0.0552262821293561,0.12560695938925914,0.0702494301441959,0.17879737605595722,0.4066577340941231,0.13884293583277835,0.25561257224669853
2002-06,0.10999342150922889,0.055119081995153044,0.1252781330893692,0.07164245993397801,0.17884318483893002,0.406486093406787,0.13892466113469643,0.25549793838872603
2002-07,0.11050730607385809,0.05535272468254077,0.12522412917555314,0.07210267896889279,0.18057565592516675,0.40851519763878363,0.13979604096384823,0.2572026071804148
2002-08,0.11119131289959738,0.055250494168496596,0.12422394503603496,0.07378332784771874,0.18088458647662106,0.4066967593051868,0.13995570724454137,0.2566035271135031
2002-09,0.1112065729856376,0.05496258331494482,0.12355965533180147,0.0737544144446233,0.1807638579930937,0.40636954529755953,0.14061006034469223,0.2572225256691401
2002-10,0.1106986698929391,0.05445836361325426,0.1229878454409683,0.07198613941712427,0.18024034888782622,0.4070517492715665,0.1393679707566482,0.257977616902091
2002-11,0.11043721397786897,0.05432793591563537,0.12298376144865986,0.07129663126967868,0.17990948845478524,0.40726645026294794,0.14051124727139577,0.2578754326553951
2002-12,0.11063334935717178,0.05467436640071934,0.12354856541540449,0.07174526364822563,0.18018880693710382,0.40717561201952146,0.13957751180115394,0.25723619148905363
2003-01,0.11028722400986495,0.054598832082721815,0.1237650883248228,0.0706317648976042,0.17956872910414096,0.4070478940699399,0.1398024568458288,0.25714160934568153
2003-02,0.1100025450087235,0.05447515691025963,0.1238043104046811,0.07068841787362883,0.17888615791911894,0.4065500436942908,0.13971889358138287,0.25738650171227123
2003-03,0.11048511703816295,0.05451136565222585,0.12334549465471656,0.07044173660660759,0.17985662521235382,0.406970255437728,0.13895024673067802,0.258194237021182
2003-04,0.11074432076495237,0.05432333176312629,0.12263231962572607,0.06975665829198212,0.1801542557236171,0.4066896037630291,0.14047701271802632,0.2593129778618409
2003-05,0.11094261642808562,0.054164595112162574,0.12205543022160636,0.06917703447281777,0.18060281782805868,0.40697349594492316,0.14104125999437928,0.26011313723682217
2003-06,0.1110304125384467,0.05418153449568809,0.12199705751099177,0.06760376582436516,0.1810302142511595,0.40761402689662585,0.14112300680258552,0.2606346097701582
2003-07,0.11055977467520701,0.053755181885160486,0.12155230517400617,0.0668944238981752,0.1808644976456939,0.40897446240511537,0.14141276360419736,0.2613207629313219
2003-08,0.1099305654961469,0.05350453403890278,0.12167801966046043,0.0655565457285547,0.1813410014362385,0.4123989552355085,0.1404559855871273,0.26314185435015147
2003-09,0.10951438235418846,0.05326463148002328,0.12159277698283555,0.06570937512339202,0.1814447411165277,0.4142029960268232,0.1387733125385251,0.26390357919798174
2003-10,0.1090955929550262,0.05303018685304381,0.1215222939273658,0.0660824308177088,0.18120363242750107,0.4152404957874899,0.13551948063697716,0.26437933798364516
2003-11,0.10877068365195515,0.0527454946644727,0.12123095326229616,0.06523990532011234,0.18089958200934592,0.41578202861211455,0.1369043042355541,0.26523727270243946
2003-12,0.10835387841671104,0.05219167832125462,0.12041949740030089,0.06517336140584223,0.18097887455739836,0.41756436687338416,0.13682413349489306,0.2673741352795461
2004-01,0.10777381412828524,0.05180388131317816,0.12016806153745985,0.06485048046118431,0.18070576267531,0.4191782673206046,0.136006162447003,0.26835855541559056
2004-02,0.10798697414841976,0.05201586393642877,0.12042161646491034,0.06529553147533504,0.18169705481448453,0.4206457682682079,0.1375476093366915,0.2692219341684682
2004-03,0.10777504885359608,0.05165217039107575,0.11981476914299793,0.06420401985416013,0.18223535551431175,0.4227215794674891,0.137570473886527,0.2719384814703106
2004-04,0.10704041390039055,0.05117585268224308,0.11952460481390281,0.06322458192656485,0.1816858940176372,0.4243394793547559,0.13568429201609333,0.2742333704436665
2004-05,0.1067605341284026,0.05100691755375226,0.1194423528557974,0.06430647442970903,0.18151245920876233,0.4250457828134655,0.13630333055887786,0.27527153408041843
2004-06,0.10651234373584918,0.051151687119891716,0.12006046746738575,0.06422301087705262,0.18113307175504437,0.4251457281896236,0.1327819686418429,0.27434704020142714
2004-07,0.1063223684100924,0.05100865494435178,0.11993867261216384,0.0636722576473286,0.17982078536920734,0.42281974164558367,0.13459693746462567,0.2731791450846027
2004-08,0.10583711812853944,0.050665298059100784,0.11967752654973007,0.06251256971804062,0.1791017014452833,0.4230597559066278,0.13255829230670635,0.27377074122571654
2004-09,0.10538568722980426,0.05061223041345066,0.12006428895577992,0.061752330472929155,0.1784162307425016,0.4232458776718103,0.13304141687096474,0.27373453139783255
2004-10,0.1048117690094968,0.05023251368752954,0.11981601437091016,0.05986675811736526,0.17817830008695526,0.4249959278685842,0.13035342568387753,0.2748321950997971
