time,chicago_crime,crime_bot_avg,crime_bot_pct,crime_bot_pctile_lvl,crime_top_avg,crime_top_pct,crime_top_pctile_lvl,gini_coefficient
2002-01,0.04510851586103087,0.01226590480410859,0.06797998432212371,0.01674532415582995,0.09646835668655551,0.5346460354833702,0.07045279838854297,0.4151858405665223
2002-02,0.04487787650997213,0.012259786292552035,0.0682952673230196,0.016903634289721053,0.0962482932747285,0.5361678223196543,0.07109698409963984,0.4162325907210247
2002-03,0.04465739042256918,0.011985251353302128,0.0670955649215732,0.015805346753475998,0.09570330024282109,0.5357640657975733,0.06974304266021226,0.41753568375108646
2002-04,0.04438244852430138,0.011798035662913273,0.06645665153226799,0.01655259369600039,0.09522186780989311,0.5363711950105393,0.07104789733476623,0.4183074960838323
2002-05,0.044548000578697025,0.011585884812871396,0.0650191067071807,0.01611460276286722,0.09534622156190897,0.5350757627913821,0.0700836973293698,0.4189775238625051
2002-06,0.044879538262175084,0.011544246340932419,0.06430684666079789,0.016159087535818392,0.09595318383301561,0.5345040721702673,0.07237140264919889,0.4201591137823421
2002-07,0.04479998517651063,0.011245083420598101,0.06275160235150079,0.015576138501497108,0.09638441970442181,0.537859662925501,0.07238427179772496,0.42317438741020086
2002-08,0.04495217616846806,0.011178305975677356,0.06216776877377539,0.016130030046447846,0.09707908759945999,0.5399020463193761,0.07331136632048986,0.4246489719879952
2002-09,0.04524741339059098,0.011458021412973298,0.06330760453677087,0.016623175837938247,0.09772556690734188,0.5399511241877062,0.0742590401853645,0.42242813915491323
2002-10,0.045384125332192826,0.011723775258449273,0.06458081527756754,0.017527492197670424,0.09733691969818561,0.5361837370761254,0.07432125902954882,0.4175536657607901
2002-11,0.045072108737635744,0.011723060857298738,0.06502392047784222,0.017063016060345992,0.09692099346716122,0.5375885230450237,0.07385807623490451,0.4186339507130346
2002-12,0.04540550123465315,0.011797746651584513,0.0649576941713208,0.017497563941865208,0.09790294993163288,0.5390478426043344,0.07488933523970917,0.41873516377751085
2003-01,0.04512102014635361,0.011703525841750181,0.06484519744782402,0.01719104365529584,0.09743850010453747,0.5398731001010614,0.0746500929229497,0.41883576427936803
2003-02,0.0453271922336434,0.01160033210122144,0.06398108690158,0.017003688760044947,0.09813912280870467,0.5412817228057998,0.07569972189669384,0.4206173408429671
2003-03,0.04568248552633823,0.0118212057114842,0.06469222052655543,0.017959683487301516,0.09926841277311381,0.543252034282814,0.07523178697551436,0.42103207384465663
2003-04,0.045828695898865957,0.012052374654213289,0.06574687768123644,0.017560240925752715,0.09976951881363905,0.5442524430206832,0.07418603911018436,0.4215040085957251
